"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-04-23","91.0","1.74","6.12","Kershaw, Clayton",571976,477132,,"ball",,,,,"13","Wil Myers walks.","R","R","L","LAD","SD","B",,,"2","1",2021,"-0.4","1.72","-1.70","1.00",,,,"2","6","Top",,,,,"605131",,,-7.736311752281326,-131.86712495360814,-10.479306672597405,-2.6846245469262593,32.142190068949546,-9.951968881876311,"3.14","1.45",,,,"90.1","2571","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.2",,,,,,,,"43","4","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","170","0","0.047"
"FF","2021-04-23","91.9","1.72","6.05","Kershaw, Clayton",571976,477132,,"ball",,,,,"13","Wil Myers walks.","R","R","L","LAD","SD","B",,,"1","1",2021,"-0.33","1.71","-1.72","2.05",,,,"2","6","Top",,,,,"605131",,,-7.944572615625825,-133.38307405901688,-7.850766193353941,-1.9539900936993695,32.712370740414116,-10.281319714725319,"3.15","1.6",,,,"91","2602","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.32",,,,,,,,"43","3","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","176","0","0.021"
"CU","2021-04-23","74.9","1.34","6.33","Kershaw, Clayton",571976,477132,,"ball",,,,,"12","Wil Myers walks.","R","R","L","LAD","SD","B",,,"0","1",2021,"-0.46","-1.35","0.42","4.29",,,,"2","6","Top",,,,,"605131",,,-1.0794240592444977,-108.71003823260034,5.4784223880379255,-3.3827419228827016,22.476242403629755,-44.14488430192177,"3.11","1.6",,,,"73.9","2583","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.4",,,,,,,,"43","2","Curveball","1","3","3","1","3","1","3","1","Infield shift","Standard","324","0","0.013"
"CU","2021-04-23","75.6","1.31","6.25","Kershaw, Clayton",571976,477132,,"called_strike",,,,,"6","Wil Myers walks.","R","R","L","LAD","SD","S",,,"0","0",2021,"-0.29","-1.24","0.52","2.18",,,,"2","6","Top",,,,,"605131",,,-1.1329862238812742,-110.00602772331081,0.9415748977463807,-2.080818034875864,22.898354547432696,-42.57358846267656,"3.17","1.6",,,,"74.9","2568","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.31",,,,,,,,"43","1","Curveball","1","3","3","1","3","1","3","1","Infield shift","Standard","328","0","-0.017"
"SL","2021-04-23","87.7","1.75","6.11","Kershaw, Clayton",543333,477132,"field_out","hit_into_play",,,,,"7","Eric Hosmer grounds out to first baseman Edwin Rios.","R","L","L","LAD","SD","X","3","ground_ball","3","1",2021,"-0.38","0.76","-0.35","2.06",,,,"1","6","Top",160.57,160.18,,,"605131",,,-4.309421487917645,-127.62022155140093,-5.203006969075417,-3.1935764831075373,27.860243810151864,-23.03650785627801,"3.55","1.63","9","76.5","-13","87.5","2753","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.21","0.086","0.09","0","1","0","0","2","42","5","Slider","1","3","3","1","3","1","3","1","Infield shift","Standard","205","0.012","-0.266"
"FF","2021-04-23","91.0","1.78","6.06","Kershaw, Clayton",543333,477132,,"ball",,,,,"13","Eric Hosmer grounds out to first baseman Edwin Rios.","R","L","L","LAD","SD","B",,,"2","1",2021,"-0.36","1.68","-1.48","1.79",,,,"1","6","Top",,,,,"605131",,,-7.412003864738831,-132.066559886566,-8.340912924527405,-2.530166548421313,29.337971250474144,-10.880080812404511,"3.62","1.63",,,,"90.7","2791","6.4",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.13",,,,,,,,"42","4","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","185","0","0.072"
"SL","2021-04-23","87.1","1.95","6.05","Kershaw, Clayton",543333,477132,,"ball",,,,,"13","Eric Hosmer grounds out to first baseman Edwin Rios.","R","L","L","LAD","SD","B",,,"1","1",2021,"-0.45","0.72","-1.00","1.76",,,,"1","6","Top",,,,,"605131",,,-6.163582313651318,-126.5781037213992,-5.554733691089511,-3.5302647679608246,26.909085253416798,-23.523130021712355,"3.72","1.63",,,,"87","2811","6.4",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.13",,,,,,,,"42","3","Slider","1","3","3","1","3","1","3","1","Infield shift","Standard","213","0","0.033"
"CU","2021-04-23","75.6","1.41","6.3","Kershaw, Clayton",543333,477132,,"ball",,,,,"3","Eric Hosmer grounds out to first baseman Edwin Rios.","R","L","L","LAD","SD","B",,,"0","1",2021,"-0.5","-1.48","0.38","3.72",,,,"1","6","Top",,,,,"605131",,,-1.2349071957828825,-109.91938572537111,4.470386157731947,-3.7633912873290183,22.54094110980992,-45.169234650180286,"3.66","1.76",,,,"74.9","2673","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.35",,,,,,,,"42","2","Curveball","1","3","3","1","3","1","3","1","Infield shift","Standard","340","0","0.02"
"FF","2021-04-23","91.7","1.74","6.1","Kershaw, Clayton",543333,477132,,"called_strike",,,,,"13","Eric Hosmer grounds out to first baseman Edwin Rios.","R","L","L","LAD","SD","S",,,"0","0",2021,"-0.51","1.71","-0.97","1.88",,,,"1","6","Top",,,,,"605131",,,-5.734142605588984,-133.17669403521646,-8.405941352143454,-4.5675589547732,32.67838256745544,-10.132644552131321,"3.78","1.85",,,,"91.1","2605","6.4",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.13",,,,,,,,"42","1","4-Seam Fastball","1","3","3","1","3","1","3","1","Standard","Standard","164","0","-0.026"
"SL","2021-04-23","88.0","1.67","6.14","Kershaw, Clayton",592518,477132,"strikeout","swinging_strike",,,,,"13","Manny Machado strikes out swinging.","R","R","L","LAD","SD","S","2",,"1","2",2021,"-0.49","0.75","-0.23","1.22",,,,"0","6","Top",,,,,"605131",,,-3.563394541999332,-127.92172082530253,-7.299822289406385,-4.588134768608446,28.927908326684616,-22.572819653919215,"3.49","1.6",,,,"87.5","2868","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.27",,,"0","1","0","0",,"41","4","Slider","1","3","3","1","3","1","3","1","Standard","Standard","207","0.017","-0.18"
"CU","2021-04-23","75.4","1.43","6.28","Kershaw, Clayton",592518,477132,,"called_strike",,,,,"8","Manny Machado strikes out swinging.","R","R","L","LAD","SD","S",,,"1","1",2021,"-0.23","-1.42","-0.16","1.49",,,,"0","6","Top",,,,,"605131",,,-2.888072679215735,-109.72891295493413,-0.1703252507700268,-1.2027752650523431,23.409727130404598,-43.67274085378381,"3.53","1.6",,,,"74.7","2758","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.27",,,,,,,,"41","3","Curveball","1","3","3","1","3","1","3","1","Infield shift","Standard","337","0","-0.06"
"FF","2021-04-23","90.2","1.66","6.17","Kershaw, Clayton",592518,477132,,"foul",,,,,"6","Manny Machado strikes out swinging.","R","R","L","LAD","SD","S",,,"1","0",2021,"0.69","1.92","0.53","2.38",,,,"0","6","Top",,,,,"605131",,,-4.289708660812157,-131.09286418706438,-7.478980391108865,8.93449573816769,29.462398877383073,-8.682105241453701,"3.49","1.6","81","76.0","79","89.7","2518","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.31",,,,,,,,"41","2","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","183","0","-0.05"
"SL","2021-04-23","87.7","1.8","6.05","Kershaw, Clayton",592518,477132,,"ball",,,,,"13","Manny Machado strikes out swinging.","R","R","L","LAD","SD","B",,,"0","0",2021,"-0.29","0.8","-0.34","-0.40",,,,"0","6","Top",,,,,"605131",,,-4.56519065770489,-127.25507264863538,-10.976912981568422,-2.108642403353249,29.339778370453352,-21.245585220916468,"3.59","1.6",,,,"87.1","2769","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.18",,,,,,,,"41","1","Slider","1","3","3","1","3","1","3","1","Infield shift","Standard","174","0","0.041"
"FF","2021-04-23","90.7","1.58","6.1","Kershaw, Clayton",663757,477132,"strikeout","swinging_strike",,,,,"9","Trent Grisham strikes out swinging.","R","L","L","LAD","SD","S","2",,"1","2",2021,"0.57","1.66","0.62","1.73",,,,"2","5","Top",,,,,"605131",,,-3.606686201624996,-131.76176745574267,-8.486630591656791,7.3793140986553425,29.892946111265264,-11.210022123080202,"3.32","1.51",,,,"90.3","2466","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.2",,,"0","1","0","0",,"37","4","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","177","0.008","-0.078"
"SL","2021-04-23","87.8","1.9","6.05","Kershaw, Clayton",663757,477132,,"ball",,,,,"13","Trent Grisham strikes out swinging.","R","L","L","LAD","SD","B",,,"0","2",2021,"-0.64","0.76","-1.56","0.87",,,,"2","5","Top",,,,,"605131",,,-7.04791636882347,-127.45058491476897,-7.9115925327535015,-5.439159106997865,26.95267733962061,-22.429930215857052,"3.55","1.51",,,,"87.4","2798","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.27",,,,,,,,"37","3","Slider","1","3","3","1","3","1","3","1","Infield shift","Standard","218","0","0.011"
"FF","2021-04-23","90.7","1.61","6.16","Kershaw, Clayton",663757,477132,,"called_strike",,,,,"9","Trent Grisham strikes out swinging.","R","L","L","LAD","SD","S",,,"0","1",2021,"0.73","1.71","0.55","1.90",,,,"2","5","Top",,,,,"605131",,,-4.170664915119087,-131.79568387673814,-8.286294474280169,9.373445846551737,29.7577902350826,-10.632433015649328,"3.61","1.51",,,,"90","2531","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.42",,,,,,,,"37","2","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","172","0","-0.027"
"FF","2021-04-23","90.2","1.64","6.14","Kershaw, Clayton",663757,477132,,"called_strike",,,,,"3","Trent Grisham strikes out swinging.","R","L","L","LAD","SD","S",,,"0","0",2021,"0.37","1.75","0.57","3.21",,,,"2","5","Top",,,,,"605131",,,-3.4426388413930455,-131.15464963833475,-4.944129044648538,5.089565235443794,31.699356547739434,-11.230902069027998,"3.57","1.51",,,,"89.5","2465","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.27",,,,,,,,"37","1","4-Seam Fastball","1","3","3","1","3","1","3","1","Infield shift","Standard","180","0","-0.017"
"SL","2021-04-23","87.3","1.56","6.21","Kershaw, Clayton",665487,477132,"home_run","hit_into_play",,,,,"1","Fernando Tatis Jr.  homers (4) on a fly ball to left field.","R","R","L","LAD","SD","X",,"fly_ball","3","1",2021,"-0.55","0.86","-0.32","2.90",,,,"2","5","Top",11.89,71.88,,,"605131",,,-3.3912760212531303,-127.03564854533116,-3.4948930763944697,-5.076340559230064,29.530767413616516,-22.333165228037917,"3.49","1.6","419","115.9","27","86.3","2745","5.9",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.56","1","1.98","2","1","0","3","6","36","5","Slider","1","2","2","1","3","1","3","1","Infield shift","Standard","195","-0.127","0.936"
"SL","2021-04-23","87.0","1.58","6.18","Kershaw, Clayton",665487,477132,,"ball",,,,,"13","Fernando Tatis Jr.  homers (4) on a fly ball to left field.","R","R","L","LAD","SD","B",,,"2","1",2021,"-0.58","0.87","-1.09","1.44",,,,"2","5","Top",,,,,"605131",,,-5.206359953858232,-126.39134386603321,-6.875372074362457,-5.014829446858595,27.572619820100666,-21.621948005651973,"3.62","1.6",,,,"86.5","2752","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.26",,,,,,,,"36","4","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","210","0","0.047"
"CU","2021-04-23","75.9","1.16","6.32","Kershaw, Clayton",665487,477132,,"ball",,,,,"14","Fernando Tatis Jr.  homers (4) on a fly ball to left field.","R","R","L","LAD","SD","B",,,"1","1",2021,"-0.2","-1.37","0.11","0.06",,,,"2","5","Top",,,,,"605131",,,-1.8429032469354647,-110.39683163925791,-3.462690883300825,-1.2526192637313716,22.000731043491637,-42.843387755573396,"3.61","1.6",,,,"75.6","2645","6.4",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.12",,,,,,,,"36","3","Curveball","1","2","2","1","2","1","2","1","Infield shift","Standard","345","0","0.021"
"SL","2021-04-23","89.4","1.66","6.21","Kershaw, Clayton",665487,477132,,"foul",,,,,"2","Fernando Tatis Jr.  homers (4) on a fly ball to left field.","R","R","L","LAD","SD","S",,,"1","0",2021,"-0.42","0.96","-0.10","3.04",,,,"2","5","Top",,,,,"605131",,,-3.4548745091954776,-130.07633758199728,-3.780954256155263,-3.983802037314215,29.317853764891023,-20.75371694077778,"3.49","1.6","204","68.0","31","88.9","2717","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.35",,,,,,,,"36","2","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","201","0","-0.022"
"CU","2021-04-23","73.9","1.29","6.42","Kershaw, Clayton",665487,477132,,"ball",,,,,"12","Fernando Tatis Jr.  homers (4) on a fly ball to left field.","R","R","L","LAD","SD","B",,,"0","0",2021,"-0.54","-1.42","0.93","3.43",,,,"2","5","Top",,,,,"605131",,,0.21552421588348614,-107.33899790624804,3.824505590155492,-4.18555457421849,22.702082006543847,-44.01816491831412,"3.58","1.6",,,,"72.9","2681","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.38",,,,,,,,"36","1","Curveball","1","2","2","1","2","1","2","1","Infield shift","Standard","340","0","0.018"
"SL","2021-04-23","86.4","1.58","6.2","Kershaw, Clayton",506433,477132,"field_out","hit_into_play",,,,,"8","Yu Darvish flies out to right fielder Luke Raley.","R","R","L","LAD","SD","X","9","fly_ball","1","1",2021,"-0.48","0.73","-0.25","1.75",,,,"1","5","Top",145.43,111.85,,,"605131",,,-3.3749594618198557,-125.73196618564887,-5.85943750547959,-4.390943016051311,26.514246978342037,-23.4038828014922,"3.58","1.68","224","80.4","49","86.2","2760","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.27","0.029","0.037","0","1","0","0","3","35","3","Slider","1","2","2","1","2","1","2","1","Standard","Standard","211","0.017","-0.162"
"SL","2021-04-23","87.4","1.64","6.11","Kershaw, Clayton",506433,477132,,"swinging_strike",,,,,"13","Yu Darvish flies out to right fielder Luke Raley.","R","R","L","LAD","SD","S",,,"1","0",2021,"-0.41","0.7","-1.13","0.90",,,,"1","5","Top",,,,,"605131",,,-5.852497288611214,-126.95737785640776,-7.8234481485776195,-3.0818169932055155,28.55018401497895,-23.056259284263266,"3.58","1.68",,,,"87.5","2730","6.7",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","53.81",,,,,,,,"35","2","Slider","1","2","2","1","2","1","2","1","Standard","Standard","204","0","-0.033"
"FF","2021-04-23","90.9","1.58","6.14","Kershaw, Clayton",506433,477132,,"ball",,,,,"11","Yu Darvish flies out to right fielder Luke Raley.","R","R","L","LAD","SD","B",,,"0","0",2021,"-0.35","1.8","-1.15","2.73",,,,"1","5","Top",,,,,"605131",,,-6.088904082682044,-132.07627309289816,-6.398986894376093,-2.621175225034905,31.848795984689726,-9.936641342711493,"3.41","1.68",,,,"90.3","2586","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.22",,,,,,,,"35","1","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","175","0","0.027"
"SL","2021-04-23","87.7","1.59","6.18","Kershaw, Clayton",605170,477132,"strikeout","swinging_strike",,,,,"7","Victor Caratini strikes out swinging.","R","R","L","LAD","SD","S","2",,"2","2",2021,"-0.67","0.61","-0.62","2.09",,,,"0","5","Top",,,,,"605131",,,-3.9357067165037183,-127.54192677968338,-4.966642017672916,-6.3984712846941685,28.98717862549228,-24.624322176593044,"3.41","1.56",,,,"87.2","2764","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.26",,,"0","1","0","0",,"34","5","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","194","0.023","-0.215"
"SL","2021-04-23","87.2","1.56","6.2","Kershaw, Clayton",605170,477132,,"swinging_strike",,,,,"13","Victor Caratini strikes out swinging.","R","R","L","LAD","SD","S",,,"2","1",2021,"-0.51","0.68","-0.92","1.84",,,,"0","5","Top",,,,,"605131",,,-4.901830054032987,-126.76600798763451,-5.635315172218575,-4.269159537014099,29.746010223985984,-23.799002966998554,"3.41","1.56",,,,"86.5","2857","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.28",,,,,,,,"34","4","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","213","0","-0.076"
"CU","2021-04-23","75.4","1.33","6.36","Kershaw, Clayton",605170,477132,,"ball",,,,,"13","Victor Caratini strikes out swinging.","R","R","L","LAD","SD","B",,,"1","1",2021,"-0.46","-1.49","-0.64","-0.34",,,,"0","5","Top",,,,,"605131",,,-3.2551268941471654,-109.68182004852618,-3.978300806216672,-2.9328943771911367,23.993678763708136,-43.39198496171142,"3.09","1.56",,,,"74.5","2707","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.33",,,,,,,,"34","3","Curveball","1","2","2","1","2","1","2","1","Infield shift","Standard","346","0","0.051"
"SL","2021-04-23","86.1","1.6","6.23","Kershaw, Clayton",605170,477132,,"swinging_strike",,,,,"13","Victor Caratini strikes out swinging.","R","R","L","LAD","SD","S",,,"1","0",2021,"-0.47","1.08","-0.28","0.88",,,,"0","5","Top",,,,,"605131",,,-3.4956821039767942,-125.127764575912,-8.588940172060218,-4.252203790513196,25.65549210147981,-19.311650103663176,"3.41","1.56",,,,"85.9","2745","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.26",,,,,,,,"34","2","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","196","0","-0.05"
"SL","2021-04-23","87.0","1.69","6.21","Kershaw, Clayton",605170,477132,,"ball",,,,,"13","Victor Caratini strikes out swinging.","R","R","L","LAD","SD","B",,,"0","0",2021,"-0.16","1.34","-0.51","0.91",,,,"0","5","Top",,,,,"605131",,,-4.9495818384993635,-126.34821428931643,-9.21601686335054,-0.6076918921098539,27.458981174418422,-16.119505598269956,"3.18","1.56",,,,"86.5","2725","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.25",,,,,,,,"34","1","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","184","0","0.041"
"SL","2021-04-23","87.5","1.59","6.26","Kershaw, Clayton",502054,477132,"field_out","hit_into_play",,,,,"4","Tommy Pham grounds out, shortstop Corey Seager to first baseman Edwin Rios.","R","R","L","LAD","SD","X","6","ground_ball","1","2",2021,"-0.47","0.67","-0.68","2.29",,,,"2","4","Top",113.55,158.89,,,"605131",,,-4.48564077866459,-127.3306996328949,-4.837532811130222,-4.241123003961706,24.835030017711134,-24.11821372255165,"3.41","1.56","24","73.2","-3","87.4","2674","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.36","0.109","0.099","0","1","0","0","2","30","4","Slider","1","2","2","1","2","1","2","1","Standard","Standard","200","0.011","-0.078"
"SL","2021-04-23","86.2","1.57","6.25","Kershaw, Clayton",502054,477132,,"ball",,,,,"13","Tommy Pham grounds out, shortstop Corey Seager to first baseman Edwin Rios.","R","R","L","LAD","SD","B",,,"0","2",2021,"0.12","0.69","-0.45","0.72",,,,"2","4","Top",,,,,"605131",,,-5.051827786938833,-125.32056074992627,-8.362987400421295,2.257673359037429,23.145372364932182,-23.466369859675083,"3.4","1.56",,,,"86.4","2784","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.22",,,,,,,,"30","3","Slider","1","2","2","1","2","1","2","1","Standard","Standard","206","0","0.011"
"CU","2021-04-23","73.7","1.25","6.38","Kershaw, Clayton",502054,477132,,"called_strike",,,,,"2","Tommy Pham grounds out, shortstop Corey Seager to first baseman Edwin Rios.","R","R","L","LAD","SD","S",,,"0","1",2021,"-0.34","-1.3","0.16","2.91",,,,"2","4","Top",,,,,"605131",,,-1.6081582019502707,-107.25823530910104,2.4639568830147,-2.3491678634866116,18.70974716864747,-42.82031938662206,"3.36","1.56",,,,"73.4","2485","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.44",,,,,,,,"30","2","Curveball","1","2","2","1","2","1","2","1","Infield shift","Standard","344","0","-0.027"
"SL","2021-04-23","86.8","1.46","6.27","Kershaw, Clayton",502054,477132,,"called_strike",,,,,"5","Tommy Pham grounds out, shortstop Corey Seager to first baseman Edwin Rios.","R","R","L","LAD","SD","S",,,"0","0",2021,"0","0.81","0.26","2.37",,,,"2","4","Top",,,,,"605131",,,-2.8884556472740637,-126.35986622047616,-4.803733095023613,0.6590693680488692,26.720588501359725,-22.696814826787996,"3.32","1.56",,,,"86.6","2687","6.2",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.26",,,,,,,,"30","1","Slider","1","2","2","1","2","1","2","1","Infield shift","Standard","201","0","-0.017"
"FF","2021-04-23","90.2","1.53","6.21","Kershaw, Clayton",630105,477132,"field_out","hit_into_play",,,,,"4","Jake Cronenworth pops out to shortstop Corey Seager.","R","L","L","LAD","SD","X","6","popup","1","0",2021,"-0.3","1.61","-0.51","2.49",,,,"1","4","Top",117.62,162.02,,,"605131",,,-4.398388398103299,-131.11431597694104,-6.675901318158622,-2.510961230467557,28.27098062707916,-12.362396965585917,"3.37","1.53","102","78.5","70","89.8","2559","6.1",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.37","0","0","0","1","0","0","3","29","2","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","174","0.016","-0.194"
"FF","2021-04-23","91.0","1.68","6.11","Kershaw, Clayton",630105,477132,,"ball",,,,,"13","Jake Cronenworth pops out to shortstop Corey Seager.","R","L","L","LAD","SD","B",,,"0","0",2021,"0.36","1.73","-0.58","0.56",,,,"1","4","Top",,,,,"605131",,,-6.444865925929879,-131.93034168087576,-11.697385949829817,5.590390584989239,27.985731527100754,-9.635053767555743,"3.33","1.53",,,,"91","2417","6.5",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","53.99",,,,,,,,"29","1","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","181","0","0.027"
"FF","2021-04-23","89.7","1.73","6.07","Kershaw, Clayton",571976,477132,"field_out","hit_into_play",,,,,"12","Wil Myers flies out to right fielder Luke Raley.","R","R","L","LAD","SD","X","9","fly_ball","0","2",2021,"0.71","1.72","1.08","2.59",,,,"0","4","Top",166.35,97.84,,,"605131",,,-3.1116405335819883,-130.4917511091919,-6.244496864684538,8.80535539658375,28.068630159403764,-11.383897838094807,"3.49","1.6","271","76.0","32","89.7","2469","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.17","0.12","0.118","0","1","0","0","3","28","3","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","172","0.023","-0.153"
"CU","2021-04-23","73.8","1.32","6.37","Kershaw, Clayton",571976,477132,,"called_strike",,,,,"9","Wil Myers flies out to right fielder Luke Raley.","R","R","L","LAD","SD","S",,,"0","1",2021,"-0.35","-1.27","0.48","1.57",,,,"0","4","Top",,,,,"605131",,,-1.105068991309685,-107.44807539081475,-0.293652342012676,-2.529363107151953,18.829731404694837,-42.146278157429656,"3.29","1.6",,,,"73.4","2651","6",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.5",,,,,,,,"28","2","Curveball","1","2","2","1","2","1","2","1","Infield shift","Standard","342","0","-0.056"
"FF","2021-04-23","89.5","1.69","6.22","Kershaw, Clayton",571976,477132,,"foul",,,,,"4","Wil Myers flies out to right fielder Luke Raley.","R","R","L","LAD","SD","S",,,"0","0",2021,"-0.19","1.65","-0.53","2.63",,,,"0","4","Top",,,,,"605131",,,-5.038109414834648,-130.21628091488853,-6.335938545399727,-1.1390228414705017,26.55069559244252,-12.233237879228211,"3.49","1.6","233","70.4","46","89.1","2559","6",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.49",,,,,,,,"28","1","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","172","0","-0.042"
"FF","2021-04-23","90.8","1.44","6.2","Kershaw, Clayton",543333,477132,"field_out","hit_into_play",,,,,"4","Eric Hosmer pops out to third baseman Justin Turner in foul territory.","R","L","L","LAD","SD","X","5","popup","0","0",2021,"0.23","1.61","-0.36","2.68",,,"663757","2","3","Top",76.19,168.76,,,"605131",,,-4.99102123733532,-132.01688612086875,-6.2808204127636795,3.7470800221331952,29.80981714804104,-12.258486327926594,"3.55","1.63","167","83.4","60","90.6","2369","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.16","0.014","0.013","0","1","0","0","3","22","1","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","176","0.023","-0.253"
"FF","2021-04-23","91.9","1.45","6.16","Kershaw, Clayton",592518,477132,"field_out","hit_into_play",,,,,"11","Manny Machado pops out to catcher Austin Barnes in foul territory.","R","R","L","LAD","SD","X","2","popup","2","1",2021,"-0.28","1.47","-0.43","3.70",,,"663757","1","3","Top",131.24,208.92,,,"605131",,,-4.153081963308231,-133.75204537767013,-3.580564940891152,-2.467267913946594,28.91553824087651,-13.996126785855882,"3.49","1.6","18","84.5","83","92","2551","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.15","0.003","0.003","0","1","0","0","3","21","4","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","177","0.027","-0.326"
"FF","2021-04-23","92.6","1.37","6.1","Kershaw, Clayton",592518,477132,,"ball",,,,,"14","Manny Machado pops out to catcher Austin Barnes in foul territory.","R","R","L","LAD","SD","B",,,"1","1",2021,"0.39","1.65","0.87","0.91",,,"663757","1","3","Top",,,,,"605131",,,-2.113150655730062,-134.55074284980233,-11.029007357018322,5.216958604052002,28.993548682944137,-9.895223666387297,"3.88","1.6",,,,"92.4","2526","6.3",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.24",,,,,,,,"21","3","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","179","0","0.057"
"FF","2021-04-23","92.7","1.41","6.17","Kershaw, Clayton",592518,477132,,"swinging_strike",,,,,"2","Manny Machado pops out to catcher Austin Barnes in foul territory.","R","R","L","LAD","SD","S",,,"1","0",2021,"0.26","1.62","-0.01","3.05",,,"663757","1","3","Top",,,,,"605131",,,-4.212592206383921,-134.82291197138656,-5.678823897619106,4.127302326546383,30.519582661477717,-11.43827777819713,"3.49","1.6",,,,"92.6","2498","6.4",634370,477132,"605131","621458","571970","457759","608369","572041","605141","670042","54.13",,,,,,,,"21","2","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","182","0","-0.062"
